item_id,hotel_id,city,rows,occ_cells,alerts,template,sg_on,state,options,sg_rows,dup_groups,neg_rows,pos_rows,hotel_name_hint,t_vn
190,cen,Vũng Tàu,5,0,0,gọn(không_cột),False,gọn,5,0,0,0,0,Cen Hotel,2026-09-24 21:08:30
191,minhdat-homestay,Vũng Tàu,4,0,0,gọn(không_cột),False,gọn,4,0,0,0,0,3H GRAND HOTEL Vũng Tàu,2026-09-24 21:08:45
192,aquatel-vung-tau,Vũng Tàu,10,0,0,gọn(không_cột),False,gọn,10,0,0,0,0,Aquatel Vung Tau,2026-09-24 21:08:59
193,big-vung-tau-vung-tau,Vũng Tàu,8,0,0,gọn(không_cột),False,gọn,8,0,0,0,0,BIG HOTEL VT,2026-09-24 21:09:14
194,haku-boutique-vung-tau-vung-tau,Vũng Tàu,8,0,0,gọn(không_cột),False,gọn,8,0,0,0,0,Haku Boutique VT,2026-09-24 21:09:29
196,fusion-suites-vung-tau,Vũng Tàu,18,0,0,gọn(không_cột),False,gọn,18,0,0,0,18,Fusion Suites Vung Tau,2026-09-24 21:09:48
197,mercure-vung-tau-vietnam,Vũng Tàu,27,0,0,gọn(không_cột),False,gọn,27,0,0,0,27,Mercure Vung Tau Resort,2026-09-24 21:10:06
198,marina-bay-vung-tau-resort-and-spa,Vũng Tàu,28,0,0,gọn(không_cột),False,gọn,28,0,0,0,28,Marina Bay Vung Tau Resort & Spa,2026-09-24 21:10:24
199,leman-cap-resort-amp-spa,Vũng Tàu,15,0,0,gọn(không_cột),False,gọn,15,0,0,0,15,SV Boutique Resort,2026-09-24 21:10:42
200,the-wind-boutique-resort,Vũng Tàu,19,0,0,gọn(không_cột),False,gọn,19,0,0,0,19,The Wind Resort - Tropical Hillside Escape,2026-09-24 21:11:01
201,milan-corner,Vũng Tàu,5,0,0,gọn(không_cột),False,gọn,5,0,0,0,0,Milan Corner Hotel,2026-09-24 21:11:18
202,bobo-boutique-vung-tau,Vũng Tàu,10,0,0,gọn(không_cột),False,gọn,10,0,0,0,0,BOBO Boutique Hotel,2026-09-24 21:11:32
203,thanh-xuan-vung-tau,Vũng Tàu,4,0,0,gọn(không_cột),False,gọn,4,0,0,0,0,Thanh Xuan Hotel,2026-09-24 21:11:47
204,nami-amp-apartment-vung-tau,Vũng Tàu,3,0,0,gọn(không_cột),False,gọn,3,0,0,0,0,Nami Hotel & Apartment Vũng Tàu,2026-09-24 21:12:01
205,ocean-pearl-villa-vung-tau,Vũng Tàu,2,0,0,gọn(không_cột),False,gọn,2,0,0,0,0,Ocean Pearl Villa,2026-09-24 21:12:15
206,phuong-anh-vung-tau12,Vũng Tàu,4,0,0,gọn(không_cột),False,gọn,4,0,0,0,0,HA Hotel & Apartment,2026-09-24 21:12:29
207,love-amp-apartments-vung-tau1,Vũng Tàu,4,0,0,gọn(không_cột),False,gọn,4,0,0,0,0,Love Hotel & Apartments,2026-09-24 21:12:44
208,truong-an,Vũng Tàu,5,0,0,gọn(không_cột),False,gọn,5,0,0,0,0,Truong An Hotel,2026-09-24 21:12:58
209,sevenstars,Vũng Tàu,8,0,0,gọn(không_cột),False,gọn,8,0,0,0,0,Seven Stars Hotel & Apartment,2026-09-24 21:13:12
210,kphouse-by-joihospitality,Vũng Tàu,8,0,0,gọn(không_cột),False,gọn,8,0,0,0,0,Joi Home The Hidden Villa,2026-09-24 21:13:26
211,theland-vung-tau,Vũng Tàu,3,0,0,gọn(không_cột),False,gọn,3,0,0,0,0,The Land Hotel & Apartment,2026-09-24 21:13:41
212,my-linh-vung-tau,Vũng Tàu,2,0,0,gọn(không_cột),False,gọn,2,0,0,0,0,Jupiter Hotel,2026-09-24 21:13:55
213,marine,Vũng Tàu,4,0,0,gọn(không_cột),False,gọn,4,0,0,0,0,Marine Hotel & Apartment,2026-09-24 21:14:10
214,pullman-vung-tau,Vũng Tàu,20,0,0,gọn(không_cột),False,gọn,20,0,0,0,20,Pullman Vung Tau,2026-09-24 21:14:24
215,ibis-styles-vung-tau,Vũng Tàu,21,0,0,gọn(không_cột),False,gọn,21,0,7,0,21,ibis Styles Vung Tau,2026-09-24 21:14:43
216,amora-amp-apartment-vung-tau,Vũng Tàu,4,0,0,gọn(không_cột),False,gọn,4,0,0,0,0,Amora Hotel & Apartment,2026-09-24 21:15:00
217,the-imperial-vung-tau,Vũng Tàu,111,0,0,gọn(không_cột),False,gọn,111,0,30,0,93,The IMPERIAL Vung Tau Hotel,2026-09-24 21:15:16
218,annata,Vũng Tàu,14,0,0,gọn(không_cột),False,gọn,14,0,0,0,7,Annata Beach Hotel,2026-09-24 21:16:04
219,sea-house-apartment-vung-tau1,Vũng Tàu,13,0,0,gọn(không_cột),False,gọn,13,0,6,0,0,Sea House H5 Hotel Vũng Tàu,2026-09-24 21:16:22
220,bao-thy-i,Vũng Tàu,16,0,0,gọn(không_cột),False,gọn,16,0,0,0,8,Phoenix Hotel Vung Tau,2026-09-24 21:16:39
221,romeliess,Vũng Tàu,18,0,0,gọn(không_cột),False,gọn,18,0,0,0,12,Romeliess Hotel,2026-09-24 21:16:54
222,la-casa-vung-tau,Vũng Tàu,5,0,0,gọn(không_cột),False,gọn,5,0,0,0,0,La Casa Boutique Hotel,2026-09-24 21:17:11
223,victory-vung-tau-vung-tau,Vũng Tàu,5,0,0,gọn(không_cột),False,gọn,5,0,0,0,5,Victory Hotel Vung Tau - New Wing,2026-09-24 21:17:26
224,the-cap,Vũng Tàu,11,0,0,gọn(không_cột),False,gọn,11,0,0,0,11,The Cap Hotel,2026-09-24 21:17:41
226,khanh-linh-vung-tau,Vũng Tàu,4,0,0,gọn(không_cột),False,gọn,4,0,0,0,0,Khanh Linh Hotel,2026-09-24 21:18:08
227,milan-boutique-garden,Vũng Tàu,5,0,0,gọn(không_cột),False,gọn,5,0,0,0,0,MILAN Boutique Garden,2026-09-24 21:18:22
229,sun-beach,Vũng Tàu,6,0,0,gọn(không_cột),False,gọn,6,0,0,0,0,Sun Beach Hotel,2026-09-24 21:18:41
230,milanesa-and-apartment,Vũng Tàu,5,0,0,gọn(không_cột),False,gọn,5,0,0,0,0,Milanesa Hotel and Apartment,2026-09-24 21:18:55
231,khach-san-coral,Vũng Tàu,11,0,0,gọn(không_cột),False,gọn,11,0,0,0,11,Khách sạn San Hô Vũng Tàu (Coral Hotel),2026-09-24 21:19:10
232,hai-duong-vung-tau1234,Vũng Tàu,2,0,0,gọn(không_cột),False,gọn,2,0,0,0,0,KLY Hotel Vung Tau,2026-09-24 21:19:26
233,n-39-queen-villa,Đà Lạt,8,0,0,gọn(không_cột),False,gọn,8,0,0,0,0,N Queen Apartment Hotel,2026-09-24 21:19:39
234,full-house-condotel-dalat-center,Đà Lạt,1,0,0,gọn(không_cột),False,gọn,1,0,0,0,0,Full House Condotel - Căn hộ 606 Dalat Center,2026-09-24 21:19:55
235,gold-house-da-lat,Đà Lạt,5,0,0,gọn(không_cột),False,gọn,5,0,0,0,0,Căn hộ số 9 - Di House Đà Lạt,2026-09-24 21:20:08
236,nha-so-39-the-39-house-in-da-lat,Đà Lạt,1,0,0,gọn(không_cột),False,gọn,1,0,0,0,0,Nhà số 39 - the 39 house in Da Lat,2026-09-24 21:20:23
237,iris-dalat,Đà Lạt,3,0,0,gọn(không_cột),False,gọn,3,0,0,0,3,Iris Dalat Hotel,2026-09-24 21:20:35
239,carita-da-lat,Đà Lạt,6,0,0,gọn(không_cột),False,gọn,6,0,0,0,0,Carita Hotel,2026-09-24 21:20:53
240,empress-dalat,Đà Lạt,7,0,0,gọn(không_cột),False,gọn,7,0,0,0,0,Empress Dalat - Sky View Hotel,2026-09-24 21:21:09
241,nice-dream,Đà Lạt,3,0,0,gọn(không_cột),False,gọn,3,0,0,0,3,Nice Dream Hotel,2026-09-24 21:21:24
242,dalat-feliz-home,Đà Lạt,8,0,0,gọn(không_cột),False,gọn,8,0,0,0,0,Feliz Dalat Homestay,2026-09-24 21:21:38
243,the-kadupul-homecation,Đà Lạt,4,0,0,gọn(không_cột),False,gọn,4,0,0,0,4,The Kadupul Homecation,2026-09-24 21:21:53
244,nature-boutique,Đà Lạt,18,0,0,gọn(không_cột),False,gọn,18,0,6,0,12,Nature Boutique Hotel,2026-09-24 21:22:10
245,nature-nam-ky-khoi-nghia,Đà Lạt,10,0,0,gọn(không_cột),False,gọn,10,0,0,0,4,Nature Hotel - Nam Ky Khoi Nghia,2026-09-24 21:22:28
246,laam-boutique-house,Đà Lạt,4,0,0,gọn(không_cột),False,gọn,4,0,0,0,0,Laam Boutique Hotel,2026-09-24 21:22:44
247,signature-by-m-village-the-central-da-lat,Đà Lạt,12,0,0,gọn(không_cột),False,gọn,12,0,0,0,6,Signature by M Village The Central Da Lat,2026-09-24 21:22:57
248,greenmeadow-centralcity,Đà Lạt,12,0,0,gọn(không_cột),False,gọn,12,0,0,0,0,GreenMeadow Central Boutique,2026-09-24 21:23:13
249,royal-palace-thanh-pho-da-lat,Đà Lạt,14,0,0,gọn(không_cột),False,gọn,14,0,0,0,7,Royal Palace,2026-09-24 21:23:29
250,khach-san-lilac-da-lat,Đà Lạt,4,0,0,gọn(không_cột),False,gọn,4,0,0,0,0,Khách sạn LiLac Đà Lạt,2026-09-24 21:23:44
251,pearl-wealth-da-lat,Đà Lạt,8,0,0,gọn(không_cột),False,gọn,8,0,4,0,0,Pearl Wealth Dalat Hotel,2026-09-24 21:23:59
252,da-lat-otel-thanh-pho-da-lat1,Đà Lạt,9,0,0,gọn(không_cột),False,gọn,9,0,0,0,0,Otel Hotel Dalat,2026-09-24 21:24:13
253,win-da-lat,Đà Lạt,6,0,0,gọn(không_cột),False,gọn,6,0,0,0,0,Win Hotel Đà Lạt,2026-09-24 21:24:28
255,tran-39-s-da-lat,Đà Lạt,14,0,0,gọn(không_cột),False,gọn,14,0,0,0,5,Nature Hotel Da Lat - Le Dai Hanh,2026-09-24 21:24:48
257,christina-39-s-da-lat-the-green-house-2,Đà Lạt,9,0,0,gọn(không_cột),False,gọn,9,0,0,0,0,The Green House Da Lat,2026-09-24 21:25:09
258,belle-amour,Đà Lạt,3,0,0,gọn(không_cột),False,gọn,3,0,0,0,0,Belle Amour Hotel,2026-09-24 21:25:24
259,lucas-inn,Đà Lạt,3,0,0,gọn(không_cột),False,gọn,3,0,0,0,0,Lucas Inn,2026-09-24 21:25:39
260,bidv-central-da-lat-da-lat5,Đà Lạt,5,0,0,gọn(không_cột),False,gọn,5,0,0,0,0,BIDV Central Da Lat Hotel,2026-09-24 21:25:53
261,phu-tho-da-lat,Đà Lạt,8,0,0,gọn(không_cột),False,gọn,8,0,0,0,0,Phu Tho Da Lat Hotel,2026-09-24 21:26:07
262,forelsket-dl-thanh-pho-da-lat,Đà Lạt,5,0,0,gọn(không_cột),False,gọn,5,0,0,0,0,Forelsket DL,2026-09-24 21:26:22
263,ben-ben,Đà Lạt,4,0,0,gọn(không_cột),False,gọn,4,0,0,0,0,Ben Ben Hotel,2026-09-24 21:26:34
264,orchid-thanh-pho-da-lat,Đà Lạt,15,0,0,gọn(không_cột),False,gọn,15,0,0,0,10,ORCHID Hotel,2026-09-24 21:26:48
265,olagi-dalat,Đà Lạt,6,0,0,gọn(không_cột),False,gọn,6,0,0,0,0,Olagi Hotel 2,2026-09-24 21:27:05
266,banla-boutique,Đà Lạt,5,0,0,gọn(không_cột),False,gọn,5,0,0,0,5,Banla Boutique Hotel,2026-09-24 21:27:19
267,starview-villa,Đà Lạt,10,0,0,gọn(không_cột),False,gọn,10,0,5,10,0,Starview Villa Dalat,2026-09-24 21:27:32
268,la-sapinette,Đà Lạt,2,0,0,gọn(không_cột),False,gọn,2,0,0,0,2,La Sapinette Hotel Dalat,2026-09-24 21:27:48
269,dalabiang,Đà Lạt,14,0,0,gọn(không_cột),False,gọn,14,0,0,0,14,Dalabiang Hotel,2026-09-24 21:28:02
270,imperial-dalat-bw-premier-collection,Đà Lạt,7,0,0,gọn(không_cột),False,gọn,7,0,0,0,7,"Imperial Dalat Hotel, BW Premier Collection",2026-09-24 21:28:17
271,mercure-da-lat-resort,Đà Lạt,16,0,0,gọn(không_cột),False,gọn,16,0,0,0,16,Grand Mercure Dalat,2026-09-24 21:28:33
272,cicilia-rouge-dalat,Đà Lạt,5,0,0,gọn(không_cột),False,gọn,5,0,0,0,5,CICILIA Rouge Dalat,2026-09-24 21:28:49
273,taladalat-thanh-pho-da-lat123,Đà Lạt,12,0,0,gọn(không_cột),False,gọn,12,0,0,0,6,TALA Dalat Hotel,2026-09-24 21:29:02
274,dream-boutique,Đà Lạt,14,0,0,gọn(không_cột),False,gọn,14,0,0,0,7,Dream Boutique Hotel,2026-09-24 21:29:17
275,phuong-nguyen-villa,Đà Lạt,12,0,0,gọn(không_cột),False,gọn,12,0,0,0,6,Evermist Resort DaLat,2026-09-24 21:29:32
276,de-l-aimeront,Đà Lạt,7,0,0,gọn(không_cột),False,gọn,7,0,0,0,0,Laimeront Dalat Hotel & Apartment,2026-09-24 21:29:48
277,pine-view-dalat,Đà Lạt,6,0,0,gọn(không_cột),False,gọn,6,0,0,0,0,PINE VIEW Hotel Dalat,2026-09-24 21:30:04
278,le-marais-dalat,Đà Lạt,14,0,0,gọn(không_cột),False,gọn,14,0,0,0,7,Nature Hotel - Pham Hong Thai,2026-09-24 21:30:19
279,best-western-premier-imperial-dalat,Đà Lạt,5,0,0,gọn(không_cột),False,gọn,5,0,0,0,5,Best Western Premier Imperial Dalat,2026-09-24 21:30:42
280,la-cherie-thanh-pho-da-lat1,Đà Lạt,5,0,0,gọn(không_cột),False,gọn,5,0,0,0,5,La Chérie Boutique Hotel,2026-09-24 21:30:58
281,nia,Đà Lạt,6,0,0,gọn(không_cột),False,gọn,6,0,0,0,6,NIA Hotel,2026-09-24 21:31:14
282,olive,Đà Lạt,12,0,0,gọn(không_cột),False,gọn,12,0,2,0,12,Olive Hotel Da Lat,2026-09-24 21:31:28
283,song-anh-thanh-pho-da-lat,Đà Lạt,17,0,0,gọn(không_cột),False,gọn,17,0,0,0,6,NATURE LAND 2 - Song Anh Hotel Dalat,2026-09-24 21:31:45
284,the-manor-villas-da-lat-thanh-pho-da-lat,Đà Lạt,18,0,0,gọn(không_cột),False,gọn,18,0,0,0,18,The Manor Villas Da Lat,2026-09-24 21:32:03
285,sweet-lavender-lam-dong,Đà Lạt,6,0,0,gọn(không_cột),False,gọn,6,0,0,0,0,Sweet Lavender Hotel - Ngay chợ đêm Đà Lạt,2026-09-24 21:32:21
286,the-gate-boutique-da-lat-thanh-pho-da-lat,Đà Lạt,12,0,0,gọn(không_cột),False,gọn,12,0,0,0,0,The Gate Boutique Hotel Đà Lạt,2026-09-24 21:32:35
287,nature-and-suite,Đà Lạt,12,0,0,gọn(không_cột),False,gọn,12,0,0,0,6,Nature Hotel and Suite,2026-09-24 21:32:50
288,tp-pineview-dalat,Đà Lạt,14,0,0,gọn(không_cột),False,gọn,14,0,0,0,7,TP Dalat Hotel,2026-09-24 21:33:05
289,lumina-dalat-premium,Đà Lạt,10,0,0,gọn(không_cột),False,gọn,10,0,0,0,10,Lumina Premium- HT Boutique 2 - Đống Đa,2026-09-24 21:33:21
290,cozy-boutique,Đà Lạt,18,0,0,gọn(không_cột),False,gọn,18,0,0,0,6,Nature Hotel - Luong The Vinh,2026-09-24 21:33:36
291,bazan-dalat-thanh-pho-da-lat,Đà Lạt,5,0,0,gọn(không_cột),False,gọn,5,0,0,0,0,Bazan Dalat Hotel,2026-09-24 21:33:53
292,dnh-phu-quoc,Phú Quốc,1,0,0,gọn(không_cột),False,gọn,1,0,0,0,0,DNh Phu Quoc - Shanghai Town - Grand World,2026-09-24 21:34:07
293,the-bok-grand-world,Phú Quốc,6,0,0,gọn(không_cột),False,gọn,6,0,0,0,0,The Bok Hotel Grand World - by GoGo Phú Quốc,2026-09-24 21:34:21
294,b-amp-k-homestay-glocery-store,Phú Quốc,1,0,0,gọn(không_cột),False,gọn,1,0,0,0,0,B&K Homestay - Glocery Store,2026-09-24 21:34:34
295,ngan-ha-star-phu-quoc12,Phú Quốc,3,0,0,gọn(không_cột),False,gọn,3,0,0,0,0,Ngân Hà Star Homestay - Grand World Phú Quốc,2026-09-24 21:34:47
296,mila-homestay,Phú Quốc,5,0,0,gọn(không_cột),False,gọn,5,0,0,5,0,Haleeda,2026-09-24 21:35:01
297,teddy-homestay,Phú Quốc,8,0,0,gọn(không_cột),False,gọn,8,0,0,0,4,Teddy 96 Homestay & Cafe-3 stars-Grand World Phu Quoc,2026-09-24 21:35:14
299,sol-phu-quoc,Phú Quốc,42,0,0,gọn(không_cột),False,gọn,42,0,14,0,42,SOL by Meliá Phu Quoc,2026-09-24 21:35:33
300,legacy-phu-quoc,Phú Quốc,3,0,0,gọn(không_cột),False,gọn,3,0,0,0,0,Legacy,2026-09-24 21:35:53
301,teddy-homestay-vin-grand-world-phu-quoc,Phú Quốc,11,0,0,gọn(không_cột),False,gọn,11,0,0,0,4,Teddy 108 Homestay & Cafe - 3 stars - Grand World Phu Quoc,2026-09-24 21:36:06
303,sicily,Phú Quốc,1,0,0,gọn(không_cột),False,gọn,1,0,0,0,0,Sicily Hotel Grand World Phú Quốc,2026-09-24 21:36:26
305,osen-amp-restaurant,Phú Quốc,8,0,0,gọn(không_cột),False,gọn,8,0,0,0,4,Osen Hotel Phu Quoc,2026-09-24 21:36:44
306,dong-tay,Phú Quốc,8,0,0,gọn(không_cột),False,gọn,8,0,0,0,4,Le Palmier Phu Quoc Hotel,2026-09-24 21:36:57
307,daisy-golden,Phú Quốc,9,0,0,gọn(không_cột),False,gọn,9,0,0,0,3,Golden Daisy Hotel Phu Quoc,2026-09-24 21:37:12
308,maris-beach-hotel-phu-quoc,Phú Quốc,7,0,0,gọn(không_cột),False,gọn,7,0,0,0,7,Maris Beach Hotel Phu Quoc,2026-09-24 21:37:26
309,tiny-house-phu-quoc-phu-quoc,Phú Quốc,6,0,0,gọn(không_cột),False,gọn,6,0,0,0,0,Tiny House Phu Quoc,2026-09-24 21:37:41
311,the-fern-phu-quoc-phu-quoc,Phú Quốc,6,0,0,gọn(không_cột),False,gọn,6,0,0,0,0,The Fern Hotel Sunset Town Phu Quoc,2026-09-24 21:38:02
312,phu-quoc-bambusa-resort,Phú Quốc,10,0,0,gọn(không_cột),False,gọn,10,0,0,0,10,Phu Quoc Bambusa Resort,2026-09-24 21:38:15
313,times-corner-sorrento-boutique,Phú Quốc,3,0,0,gọn(không_cột),False,gọn,3,0,0,0,3,Times Corner Sorrento Boutique Hotel,2026-09-24 21:38:30
314,bella-phu-quoc,Phú Quốc,5,0,0,gọn(không_cột),False,gọn,5,0,0,0,0,BELLA HOTEL PHU QUOC - Free tour to take pictures of Sunset town,2026-09-24 21:38:44
315,sunset-hotel-phu-quoc-welcome-to-a-mixing-world-of-friends,Phú Quốc,8,0,0,gọn(không_cột),False,gọn,8,0,0,0,8,Sea Sunset Hotel Phu Quoc - Welcome to a mixing world of friends,2026-09-24 21:38:59
316,we-young-apartment-phu-quoc,Phú Quốc,2,0,0,gọn(không_cột),False,gọn,2,0,0,0,0,We Young Apartments by HOFs - Fireworks & Ocean view,2026-09-24 21:39:13
317,sunset-bay-retreat-phu-quoc,Phú Quốc,3,0,0,gọn(không_cột),False,gọn,3,0,0,0,0,SUNSET BAY RETREAT,2026-09-24 21:39:26
318,palo-santo-phu-quo,Phú Quốc,4,0,0,gọn(không_cột),False,gọn,4,0,0,0,2,Palo Santo Hotel Phu Quoc,2026-09-24 21:39:40
319,rose-39-phu-quoc,Phú Quốc,2,0,0,gọn(không_cột),False,gọn,2,0,0,0,0,Rose Hotel Phú Quốc,2026-09-24 21:39:54
320,casepia,Phú Quốc,8,0,0,gọn(không_cột),False,gọn,8,0,0,0,8,Casepia,2026-09-24 21:40:07
321,rosie-amp-amie-hillside-luxury-phu-quoc-apartment,Phú Quốc,5,0,0,gọn(không_cột),False,gọn,5,0,0,0,0,Rosie Hillside Seaview Phu Quoc Apartment,2026-09-24 21:40:21
322,sakurakyo-amp-spa-phu-quoc,Phú Quốc,8,0,0,gọn(không_cột),False,gọn,8,0,0,0,8,Sakurakyo Hotel & Spa Phu Quoc - Free Hon Thom Island Waterpark Cable Car Until 15 December 2025,2026-09-24 21:40:35
323,velvet-hillside-phu-quoc-apartment-sea-amp-firework-view,Phú Quốc,44,0,0,gọn(không_cột),False,gọn,44,0,2,0,18,Elyday Apartment Hillside Phu Quoc - Sea & Firework view,2026-09-24 21:40:50
324,roma,Phú Quốc,9,0,0,gọn(không_cột),False,gọn,9,0,0,0,9,Roma Hotel Phu Quoc - Free Airport Shuttle & Sunset Town Tour,2026-09-24 21:41:13
325,venice-phu-quoc-free-hon-thom-island-waterpark-cable-car,Phú Quốc,6,0,0,gọn(không_cột),False,gọn,6,0,0,0,6,Venice Hotel Phu Quoc - Free Airport Shuttle & Sunset Town Tour,2026-09-24 21:41:29
326,la-nube-residence-phu-quoc12,Phú Quốc,18,0,0,gọn(không_cột),False,gọn,18,0,0,0,6,La Limone Residence,2026-09-24 21:41:43
327,famiana-village,Phú Quốc,8,0,0,gọn(không_cột),False,gọn,8,0,0,0,4,An Nhien Retreat Phu Quoc with Yoga Daily & Beach access,2026-09-24 21:41:59
328,praha,Phú Quốc,5,0,0,gọn(không_cột),False,gọn,5,0,0,0,5,Praha Hotel,2026-09-24 21:42:14
329,duong-dong-phu-quoc,Phú Quốc,10,0,0,gọn(không_cột),False,gọn,10,0,0,0,0,Dương Đông Hotel,2026-09-24 21:42:31
330,gaia-phu-quoc,Phú Quốc,13,0,0,gọn(không_cột),False,gọn,13,0,0,0,13,Gaia Hotel Phu Quoc,2026-09-24 21:42:45
331,the-up-phu-quoc-thanh-pho-phu-quoc,Phú Quốc,14,0,0,gọn(không_cột),False,gọn,14,0,0,0,14,The Up Phu Quoc,2026-09-24 21:43:00
332,palm-bay-resort-amp-spa-phu-quoc,Phú Quốc,4,0,0,gọn(không_cột),False,gọn,4,0,0,0,4,Palm Bay Resort Phu Quoc,2026-09-24 21:43:17
333,bb-amp-resort,Phú Quốc,6,0,0,gọn(không_cột),False,gọn,6,0,0,0,6,BB Hotel&Resort,2026-09-24 21:43:32
334,lamer-resort,Phú Quốc,2,0,0,gọn(không_cột),False,gọn,2,0,0,0,2,"La Mer Resort, Phú Quốc",2026-09-24 21:43:47
335,freebeach,Phú Quốc,6,0,0,gọn(không_cột),False,gọn,6,0,0,0,6,Free Beach Resort,2026-09-24 21:44:00
336,phu-quoc-valentina-villas,Phú Quốc,4,0,0,gọn(không_cột),False,gọn,4,0,0,0,4,Valentina Resort & Spa Phu Quoc,2026-09-24 21:44:15
337,philipbungalow,Phú Quốc,6,0,0,gọn(không_cột),False,gọn,6,0,0,0,0,Philip Bungalow,2026-09-24 21:44:30
338,sun-and-wind-paradise,Phú Quốc,13,0,0,gọn(không_cột),False,gọn,13,0,1,0,0,Sun & Wind Paradise Bungalow,2026-09-24 21:44:45
339,haveda-resort,Phú Quốc,6,0,0,gọn(không_cột),False,gọn,6,0,0,0,4,Qualia Resort Phu Quoc,2026-09-24 21:45:02
340,worldhotels-long-beach-resort-phu-quoc,Phú Quốc,24,0,0,gọn(không_cột),False,gọn,24,0,0,0,12,WorldHotels Long Beach Resort Phu Quoc,2026-09-24 21:45:16
341,ann-amp-spa,Phú Quốc,10,0,0,gọn(không_cột),False,gọn,10,0,0,0,5,Ann Hotel & Spa Khem Beach PQ,2026-09-24 21:45:37
342,vistalago-phu-quoc1,Phú Quốc,12,0,0,gọn(không_cột),False,gọn,12,0,0,0,6,Vistalago Hotel Khem Beach Phu Quoc,2026-09-24 21:45:52
343,harry-phu-quoc-3,Phú Quốc,1,0,0,gọn(không_cột),False,gọn,1,0,0,0,1,Harry Phu Quoc Hotel,2026-09-24 21:46:06
344,aris-resort,Phú Quốc,1,0,0,gọn(không_cột),False,gọn,1,0,0,0,1,Aris Resort,2026-09-24 21:46:20
345,noska,Phú Quốc,2,0,0,gọn(không_cột),False,gọn,2,0,0,0,0,Noska Hotel Sunset Town Sea View & Fireworks,2026-09-24 21:46:32
346,movenpick-residences-phu-quoc,Phú Quốc,20,0,0,gọn(không_cột),False,gọn,20,0,0,0,20,Mövenpick Villas & Residences Phu Quoc,2026-09-24 21:46:48
347,leto-phu-quoc3,Phú Quốc,3,0,0,gọn(không_cột),False,gọn,3,0,0,0,0,Leto Hotel Central Sunset Town,2026-09-24 21:47:06
348,son-of-the-beach,Phú Quốc,5,0,0,gọn(không_cột),False,gọn,5,0,0,0,5,My Marina Beach Hotel Phu Quoc,2026-09-24 21:47:21
349,tahiti-luxury-villa,Phú Quốc,7,0,0,gọn(không_cột),False,gọn,7,0,0,0,4,Tahiti Luxury Villa,2026-09-24 21:47:36
350,tiamo-phu-quoc,Phú Quốc,8,0,0,gọn(không_cột),False,gọn,8,0,0,0,4,Tiamo Hotel,2026-09-24 21:47:50
351,triland-phu-quoc,Phú Quốc,4,0,0,gọn(không_cột),False,gọn,4,0,0,0,4,Triland Hotel,2026-09-24 21:48:07
352,cosi-beach-phu-quoc,Phú Quốc,2,0,0,gọn(không_cột),False,gọn,2,0,0,0,2,Cosi Beach Hotel Phu Quoc,2026-09-24 21:48:21
353,vinholiday-1-phu-quoc-phu-quoc,Phú Quốc,10,0,0,gọn(không_cột),False,gọn,10,0,0,0,5,Vinholidays Fiesta Phu Quoc,2026-09-24 21:48:34
354,cybele-phu-quoc-phu-quoc,Phú Quốc,1,0,0,gọn(không_cột),False,gọn,1,0,0,0,1,Cybele Sunset Hotel Phu Quoc,2026-09-24 21:48:48
