item_id,hotel_id,checkin,room_option_index,room_type_raw,price_per_night,original_price,discount_percent,breakfast_included,free_cancellation,max_occupancy,rik,rpk,g0,g0_size,dom_dom_idx,dom_block_id,dom_bid_room,dom_bid_rate,dom_bid_occ,dom_bid_meal,dom_bid_pkg,dom_occ_max,dom_only_for,single_guest,meal,cancel,pay,perks,badges_text,match_kind
8,gardenplazasaigonparkroyal,2026-10-11,3,Superior Double Room (B),1939334.00,2154815.00,10.00,0,1,2.0,16327849,89f16b23,228,1,3,7263001_212831950_2_42_0_310285,7263001,212831950,2,42,310285,,,False,Bữa sáng Tuyệt vời - VND 388.080,"Hủy miễn phí trước 9 tháng 10, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,Bao gồm giảm giá 10% dịch vụ ăn/uống,Tiết kiệm 10%,price_attr
8,gardenplazasaigonparkroyal,2026-10-11,4,Superior Double Room (B),2154815.00,,,0,1,2.0,16327849,30e09dcf,227,1,4,7263001_265089251_2_42_0_310299,7263001,265089251,2,42,310299,,,False,Bữa sáng Tuyệt vời - VND 388.080,"Hủy miễn phí trước 10 tháng 10, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,Bao gồm giảm giá 10% dịch vụ ăn/uống + trả phòng trễ,,price_attr
8,gardenplazasaigonparkroyal,2026-10-11,5,Superior Double Room (B),2275031.00,,,1,1,2.0,16327849,d16e3bf7,229,1,5,7263001_265089251_2_41_0_310285,7263001,265089251,2,41,310285,,,False,Bao gồm bữa sáng tuyệt vời,"Hủy miễn phí trước 10 tháng 10, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,Bao gồm giảm giá 10% dịch vụ ăn/uống,,price_attr
8,gardenplazasaigonparkroyal,2026-10-11,6,Superior Twin Room (B),1939334.00,2154815.00,10.00,0,1,2.0,44e3e468,89f16b23,234,1,6,7263047_212831950_2_42_0_310285,7263047,212831950,2,42,310285,,,False,Bữa sáng Tuyệt vời - VND 388.080,"Hủy miễn phí trước 9 tháng 10, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,Bao gồm giảm giá 10% dịch vụ ăn/uống,Tiết kiệm 10%,price_attr
8,gardenplazasaigonparkroyal,2026-10-11,7,Superior Twin Room (B),2154815.00,,,0,1,2.0,44e3e468,30e09dcf,233,1,7,7263047_265089251_2_42_0_310299,7263047,265089251,2,42,310299,,,False,Bữa sáng Tuyệt vời - VND 388.080,"Hủy miễn phí trước 10 tháng 10, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,Bao gồm giảm giá 10% dịch vụ ăn/uống + trả phòng trễ,,price_attr
8,gardenplazasaigonparkroyal,2026-10-11,8,Superior Twin Room (B),2275031.00,,,1,1,2.0,44e3e468,d16e3bf7,235,1,8,7263047_265089251_2_41_0_310285,7263047,265089251,2,41,310285,,,False,Bao gồm bữa sáng tuyệt vời,"Hủy miễn phí trước 10 tháng 10, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,Bao gồm giảm giá 10% dịch vụ ăn/uống,,price_attr
8,gardenplazasaigonparkroyal,2026-10-11,9,"Orchid Deluxe with Free Airport Transfers, 4 Pieces of Laundry Daily and Evening Cocktail (B)",3156521.00,3507246.00,10.00,1,1,2.0,11ccfa66,be459157,225,1,9,7263003_212831950_2_41_0_310285,7263003,212831950,2,41,310285,,,False,Bao gồm bữa sáng tuyệt vời,"Hủy miễn phí trước 9 tháng 10, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,Bao gồm giảm giá 10% dịch vụ ăn/uống,Tiết kiệm 10%,price_attr
8,gardenplazasaigonparkroyal,2026-10-11,10,"Orchid Deluxe with Free Airport Transfers, 4 Pieces of Laundry Daily and Evening Cocktail (B)",3507246.00,,,1,1,2.0,11ccfa66,d16e3bf7,226,1,10,7263003_265089251_2_41_0_310285,7263003,265089251,2,41,310285,,,False,Bao gồm bữa sáng tuyệt vời,"Hủy miễn phí trước 10 tháng 10, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,Bao gồm giảm giá 10% dịch vụ ăn/uống,,price_attr
8,gardenplazasaigonparkroyal,2026-10-11,11,Phòng Deluxe 2 Giường Đơn (B),2074577.00,2305085.00,10.00,0,1,2.0,37b3fed0,89f16b23,231,1,11,7263048_212831950_0_42_0_310285,7263048,212831950,0,42,310285,,,False,Bữa sáng Tuyệt vời - VND 388.080,"Hủy miễn phí trước 9 tháng 10, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,Bao gồm giảm giá 10% dịch vụ ăn/uống,Tiết kiệm 10%,price_attr
8,gardenplazasaigonparkroyal,2026-10-11,12,Phòng Deluxe 2 Giường Đơn (B),2305085.00,,,0,1,2.0,37b3fed0,30e09dcf,230,1,12,7263048_265089251_2_42_0_310299,7263048,265089251,2,42,310299,,,False,Bữa sáng Tuyệt vời - VND 388.080,"Hủy miễn phí trước 10 tháng 10, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,Bao gồm giảm giá 10% dịch vụ ăn/uống + trả phòng trễ,,price_attr
8,gardenplazasaigonparkroyal,2026-10-11,13,Phòng Deluxe 2 Giường Đơn (B),2425302.00,,,1,1,2.0,37b3fed0,d16e3bf7,232,1,13,7263048_265089251_2_41_0_310285,7263048,265089251,2,41,310285,,,False,Bao gồm bữa sáng tuyệt vời,"Hủy miễn phí trước 10 tháng 10, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,Bao gồm giảm giá 10% dịch vụ ăn/uống,,price_attr
8,gardenplazasaigonparkroyal,2026-10-11,14,Premier Balcony King (B),2209820.00,2455356.00,10.00,0,1,2.0,75cd607b,89f16b23,237,1,14,7263045_212831950_2_42_0_310285,7263045,212831950,2,42,310285,,,False,Bữa sáng Tuyệt vời - VND 388.080,"Hủy miễn phí trước 9 tháng 10, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,Bao gồm giảm giá 10% dịch vụ ăn/uống,Tiết kiệm 10%,price_attr
8,gardenplazasaigonparkroyal,2026-10-11,15,Premier Balcony King (B),2455356.00,,,0,1,2.0,75cd607b,30e09dcf,236,1,15,7263045_265089251_2_42_0_310299,7263045,265089251,2,42,310299,,,False,Bữa sáng Tuyệt vời - VND 388.080,"Hủy miễn phí trước 10 tháng 10, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,Bao gồm giảm giá 10% dịch vụ ăn/uống + trả phòng trễ,,price_attr
8,gardenplazasaigonparkroyal,2026-10-11,16,Premier Balcony King (B),2575572.00,,,1,1,2.0,75cd607b,d16e3bf7,238,1,16,7263045_265089251_2_41_0_310285,7263045,265089251,2,41,310285,,,False,Bao gồm bữa sáng tuyệt vời,"Hủy miễn phí trước 10 tháng 10, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,Bao gồm giảm giá 10% dịch vụ ăn/uống,,price_attr
8,gardenplazasaigonparkroyal,2026-10-11,17,"Junior Suite with Airport transfer, 04 Pieces of Laundry Daily, Afternoon Tea and Evening Cocktail (B)",3562250.00,3958056.00,10.00,1,1,2.0,ec6f02f1,be459157,244,1,17,7263046_212831950_2_41_0_310285,7263046,212831950,2,41,310285,,,False,Bao gồm bữa sáng tuyệt vời,"Hủy miễn phí trước 9 tháng 10, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,Bao gồm giảm giá 10% dịch vụ ăn/uống,Tiết kiệm 10%,price_attr
8,gardenplazasaigonparkroyal,2026-10-11,18,"Junior Suite with Airport transfer, 04 Pieces of Laundry Daily, Afternoon Tea and Evening Cocktail (B)",3958056.00,,,1,1,2.0,ec6f02f1,d16e3bf7,245,1,18,7263046_265089251_2_41_0_310285,7263046,265089251,2,41,310285,,,False,Bao gồm bữa sáng tuyệt vời,"Hủy miễn phí trước 10 tháng 10, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,Bao gồm giảm giá 10% dịch vụ ăn/uống,,price_attr
8,gardenplazasaigonparkroyal,2026-10-11,19,"Executive Suite with Free Airport Transfers, 4 Pieces of Laundry Daily and Evening Cocktail (B)",3967979.00,4408866.00,10.00,1,1,2.0,9e7d774e,be459157,239,1,19,7263004_212831950_2_41_0_310285,7263004,212831950,2,41,310285,,,False,Bao gồm bữa sáng tuyệt vời,"Hủy miễn phí trước 9 tháng 10, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,Bao gồm giảm giá 10% dịch vụ ăn/uống,Tiết kiệm 10%,price_attr
8,gardenplazasaigonparkroyal,2026-10-11,20,"Executive Suite with Free Airport Transfers, 4 Pieces of Laundry Daily and Evening Cocktail (B)",4408866.00,,,1,1,2.0,9e7d774e,d16e3bf7,240,1,20,7263004_265089251_2_41_0_310285,7263004,265089251,2,41,310285,,,False,Bao gồm bữa sáng tuyệt vời,"Hủy miễn phí trước 10 tháng 10, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,Bao gồm giảm giá 10% dịch vụ ăn/uống,,price_attr
9,gardenplazasaigonparkroyal,2026-11-18,0,Superior Double Room (B),2007381.00,2676508.00,25.00,0,1,2.0,16327849,f89647dc,252,1,0,7263001_443270011_2_42_0_310285,7263001,443270011,2,42,310285,,,False,Bữa sáng Tuyệt vời - VND 388.080,"Hủy miễn phí trước 11 tháng 11, 2026",• Thanh toán cho chỗ nghỉ trước khi đến,Bao gồm giảm giá 10% dịch vụ ăn/uống,Tiết kiệm 25%,price_attr
9,gardenplazasaigonparkroyal,2026-11-18,1,Superior Double Room (B),2408857.00,2676508.00,10.00,0,1,2.0,16327849,1f95ca16,249,1,1,7263001_212831950_2_42_0_310285,7263001,212831950,2,42,310285,,,False,Bữa sáng Tuyệt vời - VND 388.080,"Hủy miễn phí trước 16 tháng 11, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,Bao gồm giảm giá 10% dịch vụ ăn/uống,Tiết kiệm 10%,price_attr
9,gardenplazasaigonparkroyal,2026-11-18,2,Superior Double Room (B),2676508.00,,,0,1,2.0,16327849,a14185a3,250,1,2,7263001_265089251_2_42_0_310299,7263001,265089251,2,42,310299,,,False,Bữa sáng Tuyệt vời - VND 388.080,"Hủy miễn phí trước 17 tháng 11, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,Bao gồm giảm giá 10% dịch vụ ăn/uống + trả phòng trễ,,price_attr
9,gardenplazasaigonparkroyal,2026-11-18,3,Superior Double Room (B),2796724.00,,,1,1,2.0,16327849,e981aa55,251,1,3,7263001_265089251_2_41_0_310285,7263001,265089251,2,41,310285,,,False,Bao gồm bữa sáng tuyệt vời,"Hủy miễn phí trước 17 tháng 11, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,Bao gồm giảm giá 10% dịch vụ ăn/uống,,price_attr
9,gardenplazasaigonparkroyal,2026-11-18,4,Superior Twin Room (B),2007381.00,2676508.00,25.00,0,1,2.0,44e3e468,f89647dc,260,1,4,7263047_443270011_2_42_0_310285,7263047,443270011,2,42,310285,,,False,Bữa sáng Tuyệt vời - VND 388.080,"Hủy miễn phí trước 11 tháng 11, 2026",• Thanh toán cho chỗ nghỉ trước khi đến,Bao gồm giảm giá 10% dịch vụ ăn/uống,Tiết kiệm 25%,price_attr
9,gardenplazasaigonparkroyal,2026-11-18,5,Superior Twin Room (B),2408857.00,2676508.00,10.00,0,1,2.0,44e3e468,1f95ca16,257,1,5,7263047_212831950_2_42_0_310285,7263047,212831950,2,42,310285,,,False,Bữa sáng Tuyệt vời - VND 388.080,"Hủy miễn phí trước 16 tháng 11, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,Bao gồm giảm giá 10% dịch vụ ăn/uống,Tiết kiệm 10%,price_attr
9,gardenplazasaigonparkroyal,2026-11-18,6,Superior Twin Room (B),2676508.00,,,0,1,2.0,44e3e468,a14185a3,258,1,6,7263047_265089251_2_42_0_310299,7263047,265089251,2,42,310299,,,False,Bữa sáng Tuyệt vời - VND 388.080,"Hủy miễn phí trước 17 tháng 11, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,Bao gồm giảm giá 10% dịch vụ ăn/uống + trả phòng trễ,,price_attr
9,gardenplazasaigonparkroyal,2026-11-18,7,Superior Twin Room (B),2796724.00,,,1,1,2.0,44e3e468,e981aa55,259,1,7,7263047_265089251_2_41_0_310285,7263047,265089251,2,41,310285,,,False,Bao gồm bữa sáng tuyệt vời,"Hủy miễn phí trước 17 tháng 11, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,Bao gồm giảm giá 10% dịch vụ ăn/uống,,price_attr
9,gardenplazasaigonparkroyal,2026-11-18,8,Deluxe Double Room (B),2120084.00,2826778.00,25.00,0,1,2.0,ea02717a,f89647dc,271,1,8,7263002_443270011_2_42_0_310285,7263002,443270011,2,42,310285,,,False,Bữa sáng Tuyệt vời - VND 388.080,"Hủy miễn phí trước 11 tháng 11, 2026",• Thanh toán cho chỗ nghỉ trước khi đến,Bao gồm giảm giá 10% dịch vụ ăn/uống,Tiết kiệm 25% | Ưu Đãi Cuối Năm,price_attr
9,gardenplazasaigonparkroyal,2026-11-18,9,Deluxe Double Room (B),2544100.00,2826778.00,10.00,0,1,2.0,ea02717a,1f95ca16,268,1,9,7263002_212831950_2_42_0_310285,7263002,212831950,2,42,310285,,,False,Bữa sáng Tuyệt vời - VND 388.080,"Hủy miễn phí trước 16 tháng 11, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,Bao gồm giảm giá 10% dịch vụ ăn/uống,Tiết kiệm 10%,price_attr
9,gardenplazasaigonparkroyal,2026-11-18,10,Deluxe Double Room (B),2826778.00,,,0,1,2.0,ea02717a,a14185a3,269,1,10,7263002_265089251_2_42_0_310299,7263002,265089251,2,42,310299,,,False,Bữa sáng Tuyệt vời - VND 388.080,"Hủy miễn phí trước 17 tháng 11, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,Bao gồm giảm giá 10% dịch vụ ăn/uống + trả phòng trễ,,price_attr
9,gardenplazasaigonparkroyal,2026-11-18,11,Deluxe Double Room (B),2946994.00,,,1,1,2.0,ea02717a,e981aa55,270,1,11,7263002_265089251_2_41_0_310285,7263002,265089251,2,41,310285,,,False,Bao gồm bữa sáng tuyệt vời,"Hủy miễn phí trước 17 tháng 11, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,Bao gồm giảm giá 10% dịch vụ ăn/uống,,price_attr
9,gardenplazasaigonparkroyal,2026-11-18,12,Phòng Deluxe 2 Giường Đơn (B),2120084.00,2826778.00,25.00,0,1,2.0,37b3fed0,f89647dc,256,1,12,7263048_443270011_0_42_0_310285,7263048,443270011,0,42,310285,,,False,Bữa sáng Tuyệt vời - VND 388.080,"Hủy miễn phí trước 11 tháng 11, 2026",• Thanh toán cho chỗ nghỉ trước khi đến,Bao gồm giảm giá 10% dịch vụ ăn/uống,Tiết kiệm 25% | Ưu Đãi Cuối Năm,price_attr
9,gardenplazasaigonparkroyal,2026-11-18,13,Phòng Deluxe 2 Giường Đơn (B),2544100.00,2826778.00,10.00,0,1,2.0,37b3fed0,1f95ca16,253,1,13,7263048_212831950_0_42_0_310285,7263048,212831950,0,42,310285,,,False,Bữa sáng Tuyệt vời - VND 388.080,"Hủy miễn phí trước 16 tháng 11, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,Bao gồm giảm giá 10% dịch vụ ăn/uống,Tiết kiệm 10%,price_attr
9,gardenplazasaigonparkroyal,2026-11-18,14,Phòng Deluxe 2 Giường Đơn (B),2826778.00,,,0,1,2.0,37b3fed0,a14185a3,254,1,14,7263048_265089251_2_42_0_310299,7263048,265089251,2,42,310299,,,False,Bữa sáng Tuyệt vời - VND 388.080,"Hủy miễn phí trước 17 tháng 11, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,Bao gồm giảm giá 10% dịch vụ ăn/uống + trả phòng trễ,,price_attr
9,gardenplazasaigonparkroyal,2026-11-18,15,Phòng Deluxe 2 Giường Đơn (B),2946994.00,,,1,1,2.0,37b3fed0,e981aa55,255,1,15,7263048_265089251_2_41_0_310285,7263048,265089251,2,41,310285,,,False,Bao gồm bữa sáng tuyệt vời,"Hủy miễn phí trước 17 tháng 11, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,Bao gồm giảm giá 10% dịch vụ ăn/uống,,price_attr
9,gardenplazasaigonparkroyal,2026-11-18,16,Premier Balcony King (B),2232786.00,2977048.00,25.00,0,1,2.0,75cd607b,f89647dc,264,1,16,7263045_443270011_2_42_0_310285,7263045,443270011,2,42,310285,,,False,Bữa sáng Tuyệt vời - VND 388.080,"Hủy miễn phí trước 11 tháng 11, 2026",• Thanh toán cho chỗ nghỉ trước khi đến,Bao gồm giảm giá 10% dịch vụ ăn/uống,Tiết kiệm 25%,price_attr
9,gardenplazasaigonparkroyal,2026-11-18,17,Premier Balcony King (B),2679343.00,2977048.00,10.00,0,1,2.0,75cd607b,1f95ca16,261,1,17,7263045_212831950_2_42_0_310285,7263045,212831950,2,42,310285,,,False,Bữa sáng Tuyệt vời - VND 388.080,"Hủy miễn phí trước 16 tháng 11, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,Bao gồm giảm giá 10% dịch vụ ăn/uống,Tiết kiệm 10%,price_attr
9,gardenplazasaigonparkroyal,2026-11-18,18,Premier Balcony King (B),2977048.00,,,0,1,2.0,75cd607b,a14185a3,262,1,18,7263045_265089251_2_42_0_310299,7263045,265089251,2,42,310299,,,False,Bữa sáng Tuyệt vời - VND 388.080,"Hủy miễn phí trước 17 tháng 11, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,Bao gồm giảm giá 10% dịch vụ ăn/uống + trả phòng trễ,,price_attr
9,gardenplazasaigonparkroyal,2026-11-18,19,Premier Balcony King (B),3097264.00,,,1,1,2.0,75cd607b,e981aa55,263,1,19,7263045_265089251_2_41_0_310285,7263045,265089251,2,41,310285,,,False,Bao gồm bữa sáng tuyệt vời,"Hủy miễn phí trước 17 tháng 11, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,Bao gồm giảm giá 10% dịch vụ ăn/uống,,price_attr
9,gardenplazasaigonparkroyal,2026-11-18,20,"Orchid Deluxe with Free Airport Transfers, 4 Pieces of Laundry Daily and Evening Cocktail (B)",3021704.00,4028938.00,25.00,1,1,2.0,11ccfa66,63dac149,246,1,20,7263003_443270011_2_41_0_310285,7263003,443270011,2,41,310285,,,False,Bao gồm bữa sáng tuyệt vời,"Hủy miễn phí trước 11 tháng 11, 2026",• Thanh toán cho chỗ nghỉ trước khi đến,Bao gồm giảm giá 10% dịch vụ ăn/uống,Tiết kiệm 25%,price_attr
9,gardenplazasaigonparkroyal,2026-11-18,21,"Orchid Deluxe with Free Airport Transfers, 4 Pieces of Laundry Daily and Evening Cocktail (B)",3626044.00,4028938.00,10.00,1,1,2.0,11ccfa66,7ddd0bd3,247,1,21,7263003_212831950_2_41_0_310285,7263003,212831950,2,41,310285,,,False,Bao gồm bữa sáng tuyệt vời,"Hủy miễn phí trước 16 tháng 11, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,Bao gồm giảm giá 10% dịch vụ ăn/uống,Tiết kiệm 10%,price_attr
9,gardenplazasaigonparkroyal,2026-11-18,22,"Orchid Deluxe with Free Airport Transfers, 4 Pieces of Laundry Daily and Evening Cocktail (B)",4028938.00,,,1,1,2.0,11ccfa66,e981aa55,248,1,22,7263003_265089251_2_41_0_310285,7263003,265089251,2,41,310285,,,False,Bao gồm bữa sáng tuyệt vời,"Hủy miễn phí trước 17 tháng 11, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,Bao gồm giảm giá 10% dịch vụ ăn/uống,,price_attr
9,gardenplazasaigonparkroyal,2026-11-18,23,"Junior Suite with Airport transfer, 04 Pieces of Laundry Daily, Afternoon Tea and Evening Cocktail (B)",3359811.00,4479748.00,25.00,1,1,2.0,ec6f02f1,63dac149,272,1,23,7263046_443270011_2_41_0_310285,7263046,443270011,2,41,310285,,,False,Bao gồm bữa sáng tuyệt vời,"Hủy miễn phí trước 11 tháng 11, 2026",• Thanh toán cho chỗ nghỉ trước khi đến,Bao gồm giảm giá 10% dịch vụ ăn/uống,Tiết kiệm 25%,price_attr
9,gardenplazasaigonparkroyal,2026-11-18,24,"Junior Suite with Airport transfer, 04 Pieces of Laundry Daily, Afternoon Tea and Evening Cocktail (B)",4031773.00,4479748.00,10.00,1,1,2.0,ec6f02f1,7ddd0bd3,273,1,24,7263046_212831950_2_41_0_310285,7263046,212831950,2,41,310285,,,False,Bao gồm bữa sáng tuyệt vời,"Hủy miễn phí trước 16 tháng 11, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,Bao gồm giảm giá 10% dịch vụ ăn/uống,Tiết kiệm 10%,price_attr
9,gardenplazasaigonparkroyal,2026-11-18,25,"Junior Suite with Airport transfer, 04 Pieces of Laundry Daily, Afternoon Tea and Evening Cocktail (B)",4479748.00,,,1,1,2.0,ec6f02f1,e981aa55,274,1,25,7263046_265089251_2_41_0_310285,7263046,265089251,2,41,310285,,,False,Bao gồm bữa sáng tuyệt vời,"Hủy miễn phí trước 17 tháng 11, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,Bao gồm giảm giá 10% dịch vụ ăn/uống,,price_attr
9,gardenplazasaigonparkroyal,2026-11-18,26,"Executive Suite with Free Airport Transfers, 4 Pieces of Laundry Daily and Evening Cocktail (B)",3697919.00,4930558.00,25.00,1,1,2.0,9e7d774e,63dac149,265,1,26,7263004_443270011_2_41_0_310285,7263004,443270011,2,41,310285,,,False,Bao gồm bữa sáng tuyệt vời,"Hủy miễn phí trước 11 tháng 11, 2026",• Thanh toán cho chỗ nghỉ trước khi đến,Bao gồm giảm giá 10% dịch vụ ăn/uống,Tiết kiệm 25%,price_attr
9,gardenplazasaigonparkroyal,2026-11-18,27,"Executive Suite with Free Airport Transfers, 4 Pieces of Laundry Daily and Evening Cocktail (B)",4437502.00,4930558.00,10.00,1,1,2.0,9e7d774e,7ddd0bd3,266,1,27,7263004_212831950_2_41_0_310285,7263004,212831950,2,41,310285,,,False,Bao gồm bữa sáng tuyệt vời,"Hủy miễn phí trước 16 tháng 11, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,Bao gồm giảm giá 10% dịch vụ ăn/uống,Tiết kiệm 10%,price_attr
9,gardenplazasaigonparkroyal,2026-11-18,28,"Executive Suite with Free Airport Transfers, 4 Pieces of Laundry Daily and Evening Cocktail (B)",4930558.00,,,1,1,2.0,9e7d774e,e981aa55,267,1,28,7263004_265089251_2_41_0_310285,7263004,265089251,2,41,310285,,,False,Bao gồm bữa sáng tuyệt vời,"Hủy miễn phí trước 17 tháng 11, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ,Bao gồm giảm giá 10% dịch vụ ăn/uống,,price_attr
10,vinhomes-ocean-park-bunnys-homes-nature-room,2026-10-01,0,Căn Hộ 1 Phòng Ngủ Có Ban Công,769500.00,810000.00,5.00,0,1,2.0,bedfae1f,11e08178,278,6,1,665384701_409602035_2_0_0,665384701,409602035,2,0,,2.0,,False,,"Hủy miễn phí trước 26 tháng 9, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ | Không cần thẻ tín dụng,,Tiết kiệm 5%,price_attr
10,vinhomes-ocean-park-bunnys-homes-nature-room,2026-10-01,1,Căn Hộ 1 Phòng Ngủ Có Ban Công,1453500.00,1530000.00,5.00,0,1,2.0,bedfae1f,11e08178,278,6,2,665384701_409602035_0_0_0_1410366,665384701,409602035,0,0,1410366,2.0,,False,,"Hủy miễn phí trước 26 tháng 9, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ | Không cần thẻ tín dụng,Bao gồm đưa đón hai chiều từ sân bay,Tiết kiệm 5%,price_attr
10,vinhomes-ocean-park-bunnys-homes-nature-room,2026-10-01,2,Studio,769500.00,810000.00,5.00,0,1,2.0,2ade4a30,11e08178,276,2,5,665384705_409602035_2_0_0,665384705,409602035,2,0,,2.0,,False,,"Hủy miễn phí trước 26 tháng 9, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ | Không cần thẻ tín dụng,,Tiết kiệm 5%,price_attr
10,vinhomes-ocean-park-bunnys-homes-nature-room,2026-10-01,3,Studio,1453500.00,1530000.00,5.00,0,1,2.0,2ade4a30,11e08178,276,2,6,665384705_409602035_0_0_0_1410366,665384705,409602035,0,0,1410366,2.0,,False,,"Hủy miễn phí trước 26 tháng 9, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ | Không cần thẻ tín dụng,Bao gồm đưa đón hai chiều từ sân bay,Tiết kiệm 5%,price_attr
10,vinhomes-ocean-park-bunnys-homes-nature-room,2026-10-01,4,Studio Có Ban Công,769500.00,810000.00,5.00,0,1,2.0,be9de0a4,11e08178,277,2,7,665384706_409602035_2_0_0,665384706,409602035,2,0,,2.0,,False,,"Hủy miễn phí trước 26 tháng 9, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ | Không cần thẻ tín dụng,,Tiết kiệm 5%,price_attr
10,vinhomes-ocean-park-bunnys-homes-nature-room,2026-10-01,5,Studio Có Ban Công,1453500.00,1530000.00,5.00,0,1,2.0,be9de0a4,11e08178,277,2,8,665384706_409602035_0_0_0_1410366,665384706,409602035,0,0,1410366,2.0,,False,,"Hủy miễn phí trước 26 tháng 9, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ | Không cần thẻ tín dụng,Bao gồm đưa đón hai chiều từ sân bay,Tiết kiệm 5%,price_attr
10,vinhomes-ocean-park-bunnys-homes-nature-room,2026-10-01,6,Căn Hộ 1 Phòng Ngủ Có Ban Công,855000.00,900000.00,5.00,0,1,2.0,bedfae1f,11e08178,278,6,15,665384703_409602035_2_0_0,665384703,409602035,2,0,,2.0,,False,,"Hủy miễn phí trước 26 tháng 9, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ | Không cần thẻ tín dụng,,Tiết kiệm 5%,price_attr
10,vinhomes-ocean-park-bunnys-homes-nature-room,2026-10-01,7,Căn Hộ 1 Phòng Ngủ Có Ban Công,1539000.00,1620000.00,5.00,0,1,2.0,bedfae1f,11e08178,278,6,16,665384703_409602035_0_0_0_1410366,665384703,409602035,0,0,1410366,2.0,,False,,"Hủy miễn phí trước 26 tháng 9, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ | Không cần thẻ tín dụng,Bao gồm đưa đón hai chiều từ sân bay,Tiết kiệm 5%,price_attr
10,vinhomes-ocean-park-bunnys-homes-nature-room,2026-10-01,8,Căn Hộ 1 Phòng Ngủ Có Ban Công,1795500.00,1890000.00,5.00,0,1,2.0,bedfae1f,11e08178,278,6,17,665384702_409602035_0_0_0_1410366,665384702,409602035,0,0,1410366,2.0,,False,,"Hủy miễn phí trước 26 tháng 9, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ | Không cần thẻ tín dụng,Bao gồm đưa đón hai chiều từ sân bay,Tiết kiệm 5%,price_attr
10,vinhomes-ocean-park-bunnys-homes-nature-room,2026-10-01,9,Căn Hộ 1 Phòng Ngủ Có Ban Công,1111500.00,1170000.00,5.00,0,1,2.0,bedfae1f,11e08178,278,6,18,665384702_409602035_1_0_0,665384702,409602035,1,0,,1.0,Chỉ dành cho 1 khách,True,,"Hủy miễn phí trước 26 tháng 9, 2026",Không cần thanh toán trước - thanh toán tại chỗ nghỉ | Không cần thẻ tín dụng,,Tiết kiệm 5%,price_attr
