hotel,checkin,bid,fam,c3,sg,in_other,p2,p1,only1,vs
ibis-styles-vung-tau,2026-11-18,572853907_405605382_2_1_0_1235884,"('572853907', '405605382', '1', '0', '1235884')",N>=2,False,False,2140000.0,,False,run2
ibis-styles-vung-tau,2026-11-18,572853907_406373902_2_1_0,"('572853907', '406373902', '1', '0', '')",N>=2,False,False,2140000.0,,False,run2
ibis-styles-vung-tau,2026-11-18,572853903_220434595_2_1_0,"('572853903', '220434595', '1', '0', '')",N>=2,False,False,2125000.0,,False,run2
ibis-styles-vung-tau,2026-11-18,572853903_390832052_2_1_0_1123186,"('572853903', '390832052', '1', '0', '1123186')",N>=2,False,False,2335000.0,,False,run2
ibis-styles-vung-tau,2026-11-18,572853903_405605382_2_1_0_1235884,"('572853903', '405605382', '1', '0', '1235884')",N>=2,False,False,2440000.0,,False,run2
ibis-styles-vung-tau,2026-11-18,572853903_406373902_2_1_0,"('572853903', '406373902', '1', '0', '')",N>=2,False,False,2440000.0,,False,run2
ibis-styles-vung-tau,2026-11-18,572853904_220434595_2_1_0,"('572853904', '220434595', '1', '0', '')",N>=2,False,False,2125000.0,,False,run2
ibis-styles-vung-tau,2026-11-18,572853904_390832052_2_1_0_1123186,"('572853904', '390832052', '1', '0', '1123186')",N>=2,False,False,2335000.0,,False,run2
ibis-styles-vung-tau,2026-11-18,572853904_405605382_2_1_0_1235884,"('572853904', '405605382', '1', '0', '1235884')",N>=2,False,False,2440000.0,,False,run2
ibis-styles-vung-tau,2026-11-18,572853904_406373902_2_1_0,"('572853904', '406373902', '1', '0', '')",N>=2,False,False,2440000.0,,False,run2
ibis-styles-vung-tau,2026-11-18,572853902_220434595_2_1_0,"('572853902', '220434595', '1', '0', '')",N>=2,False,False,2465000.0,,False,run2
ibis-styles-vung-tau,2026-11-18,572853902_390832052_2_1_0_1123186,"('572853902', '390832052', '1', '0', '1123186')",N>=2,False,False,2715000.0,,False,run2
ibis-styles-vung-tau,2026-11-18,572853902_405605382_2_1_0_1235884,"('572853902', '405605382', '1', '0', '1235884')",N>=2,False,False,2840000.0,,False,run2
ibis-styles-vung-tau,2026-11-18,572853902_406373902_2_1_0,"('572853902', '406373902', '1', '0', '')",N>=2,False,False,2840000.0,,False,run2
ibis-styles-vung-tau,2026-11-18,572853906_220434595_1_1_0,"('572853906', '220434595', '1', '0', '')",1,True,False,,1385500.0,True,run2
ibis-styles-vung-tau,2026-11-18,572853906_390832052_1_1_0_1123186,"('572853906', '390832052', '1', '0', '1123186')",1,True,False,,1528500.0,True,run2
ibis-styles-vung-tau,2026-11-18,572853906_405605382_1_1_0_1235884,"('572853906', '405605382', '1', '0', '1235884')",1,True,False,,1600000.0,True,run2
ibis-styles-vung-tau,2026-11-18,572853906_406373902_1_1_0,"('572853906', '406373902', '1', '0', '')",1,True,False,,1600000.0,True,run2
ibis-styles-vung-tau,2026-11-18,572853901_220434595_1_1_0,"('572853901', '220434595', '1', '0', '')",1,True,False,,1513000.0,True,run2
ibis-styles-vung-tau,2026-11-18,572853901_390832052_1_1_0_1123186,"('572853901', '390832052', '1', '0', '1123186')",1,True,False,,1671000.0,True,run2
ibis-styles-vung-tau,2026-11-18,572853901_406373902_1_1_0,"('572853901', '406373902', '1', '0', '')",1,True,False,,1750000.0,True,run2
ibis-styles-vung-tau,2026-11-18,572853901_405605382_1_1_0_1235884,"('572853901', '405605382', '1', '0', '1235884')",1,True,False,,1750000.0,True,run2
ibis-styles-vung-tau,2026-11-18,572853905_220434595_1_1_0,"('572853905', '220434595', '1', '0', '')",1,True,False,,1513000.0,True,run2
ibis-styles-vung-tau,2026-11-18,572853905_390832052_1_1_0_1123186,"('572853905', '390832052', '1', '0', '1123186')",1,True,False,,1671000.0,True,run2
ibis-styles-vung-tau,2026-11-18,572853905_405605382_1_1_0_1235884,"('572853905', '405605382', '1', '0', '1235884')",1,True,False,,1750000.0,True,run2
ibis-styles-vung-tau,2026-11-18,572853905_406373902_1_1_0,"('572853905', '406373902', '1', '0', '')",1,True,False,,1750000.0,True,run2
ibis-styles-vung-tau,2026-11-18,572853907_220434595_1_1_0,"('572853907', '220434595', '1', '0', '')",1,True,False,,1640500.0,True,run2
ibis-styles-vung-tau,2026-11-18,572853907_390832052_1_1_0_1123186,"('572853907', '390832052', '1', '0', '1123186')",1,True,False,,1813500.0,True,run2
ibis-styles-vung-tau,2026-11-18,572853907_406373902_1_1_0,"('572853907', '406373902', '1', '0', '')",1,True,False,,1900000.0,True,run2
ibis-styles-vung-tau,2026-11-18,572853907_405605382_1_1_0_1235884,"('572853907', '405605382', '1', '0', '1235884')",1,True,False,,1900000.0,True,run2
ibis-styles-vung-tau,2026-11-18,572853903_220434595_1_1_0,"('572853903', '220434595', '1', '0', '')",1,True,False,,1895500.0,True,run2
ibis-styles-vung-tau,2026-11-18,572853903_390832052_1_1_0_1123186,"('572853903', '390832052', '1', '0', '1123186')",1,True,False,,2098500.0,True,run2
ibis-styles-vung-tau,2026-11-18,572853903_406373902_1_1_0,"('572853903', '406373902', '1', '0', '')",1,True,False,,2200000.0,True,run2
ibis-styles-vung-tau,2026-11-18,572853903_405605382_1_1_0_1235884,"('572853903', '405605382', '1', '0', '1235884')",1,True,False,,2200000.0,True,run2
ibis-styles-vung-tau,2026-11-18,572853904_220434595_1_1_0,"('572853904', '220434595', '1', '0', '')",1,True,False,,1895500.0,True,run2
ibis-styles-vung-tau,2026-11-18,572853904_390832052_1_1_0_1123186,"('572853904', '390832052', '1', '0', '1123186')",1,True,False,,2098500.0,True,run2
ibis-styles-vung-tau,2026-11-18,572853904_406373902_1_1_0,"('572853904', '406373902', '1', '0', '')",1,True,False,,2200000.0,True,run2
ibis-styles-vung-tau,2026-11-18,572853904_405605382_1_1_0_1235884,"('572853904', '405605382', '1', '0', '1235884')",1,True,False,,2200000.0,True,run2
ibis-styles-vung-tau,2026-11-18,572853902_220434595_1_1_0,"('572853902', '220434595', '1', '0', '')",1,True,False,,2235500.0,True,run2
ibis-styles-vung-tau,2026-11-18,572853902_390832052_1_1_0_1123186,"('572853902', '390832052', '1', '0', '1123186')",1,True,False,,2478500.0,True,run2
ibis-styles-vung-tau,2026-11-18,572853902_406373902_1_1_0,"('572853902', '406373902', '1', '0', '')",1,True,False,,2600000.0,True,run2
ibis-styles-vung-tau,2026-11-18,572853902_405605382_1_1_0_1235884,"('572853902', '405605382', '1', '0', '1235884')",1,True,False,,2600000.0,True,run2
intercontinental-westlake,2026-10-01,7118165_125380250_2_34_0,"('7118165', '125380250', '34', '0', '')",N>=2,False,True,4660913.0,4660913.0,False,run2
intercontinental-westlake,2026-10-01,7118165_242444141_2_34_0,"('7118165', '242444141', '34', '0', '')",N>=2,False,True,5133065.0,5133065.0,False,run2
intercontinental-westlake,2026-10-01,7118165_125380250_2_33_0,"('7118165', '125380250', '33', '0', '')",N>=2,False,True,5250908.0,5250908.0,False,run2
intercontinental-westlake,2026-10-01,7118165_242444141_2_33_0,"('7118165', '242444141', '33', '0', '')",N>=2,False,True,5723061.0,5723061.0,False,run2
intercontinental-westlake,2026-10-01,7118165_242444141_2_17_0,"('7118165', '242444141', '17', '0', '')",N>=2,False,True,7493047.0,7493047.0,False,run2
intercontinental-westlake,2026-10-01,7118169_125380250_2_34_0,"('7118169', '125380250', '34', '0', '')",N>=2,False,True,5664009.0,5664009.0,False,run2
intercontinental-westlake,2026-10-01,7118169_242444141_2_34_0,"('7118169', '242444141', '34', '0', '')",N>=2,False,True,6135902.0,6135902.0,False,run2
intercontinental-westlake,2026-10-01,7118169_125380250_2_33_0,"('7118169', '125380250', '33', '0', '')",N>=2,False,True,6254005.0,6254005.0,False,run2
intercontinental-westlake,2026-10-01,7118169_242444141_2_33_0,"('7118169', '242444141', '33', '0', '')",N>=2,False,True,6725897.0,6725897.0,False,run2
intercontinental-westlake,2026-10-01,7118169_242444141_2_17_0,"('7118169', '242444141', '17', '0', '')",N>=2,False,True,8495884.0,8495884.0,False,run2
intercontinental-westlake,2026-10-01,7118168_125380250_2_34_0,"('7118168', '125380250', '34', '0', '')",N>=2,False,True,5929351.0,5929351.0,False,run2
intercontinental-westlake,2026-10-01,7118168_242444141_2_34_0,"('7118168', '242444141', '34', '0', '')",N>=2,False,True,6401504.0,6401504.0,False,run2
intercontinental-westlake,2026-10-01,7118168_125380250_2_33_0,"('7118168', '125380250', '33', '0', '')",N>=2,False,True,6519347.0,6519347.0,False,run2
intercontinental-westlake,2026-10-01,7118168_242444141_2_33_0,"('7118168', '242444141', '33', '0', '')",N>=2,False,True,6991499.0,6991499.0,False,run2
intercontinental-westlake,2026-10-01,7118168_242444141_2_17_0,"('7118168', '242444141', '17', '0', '')",N>=2,False,True,8761486.0,8761486.0,False,run2
intercontinental-westlake,2026-10-01,7118170_125380250_2_34_0,"('7118170', '125380250', '34', '0', '')",N>=2,False,True,6784949.0,6784949.0,False,run2
intercontinental-westlake,2026-10-01,7118170_242444141_2_34_0,"('7118170', '242444141', '34', '0', '')",N>=2,False,True,7256841.0,7256841.0,False,run2
intercontinental-westlake,2026-10-01,7118170_125380250_2_33_0,"('7118170', '125380250', '33', '0', '')",N>=2,False,True,7374944.0,7374944.0,False,run2
intercontinental-westlake,2026-10-01,7118170_242444141_2_33_0,"('7118170', '242444141', '33', '0', '')",N>=2,False,True,7846837.0,7846837.0,False,run2
intercontinental-westlake,2026-10-01,7118171_125380250_2_34_0,"('7118171', '125380250', '34', '0', '')",N>=2,False,True,6784949.0,6784949.0,False,run2
intercontinental-westlake,2026-10-01,7118171_242444141_2_34_0,"('7118171', '242444141', '34', '0', '')",N>=2,False,True,7256841.0,7256841.0,False,run2
intercontinental-westlake,2026-10-01,7118171_125380250_2_33_0,"('7118171', '125380250', '33', '0', '')",N>=2,False,True,7374944.0,7374944.0,False,run2
intercontinental-westlake,2026-10-01,7118171_242444141_2_33_0,"('7118171', '242444141', '33', '0', '')",N>=2,False,True,7846837.0,7846837.0,False,run2
intercontinental-westlake,2026-10-01,7118173_125380250_2_34_0,"('7118173', '125380250', '34', '0', '')",N>=2,False,True,6784949.0,6784949.0,False,run2
intercontinental-westlake,2026-10-01,7118173_242444141_2_34_0,"('7118173', '242444141', '34', '0', '')",N>=2,False,True,7256841.0,7256841.0,False,run2
intercontinental-westlake,2026-10-01,7118173_125380250_2_33_0,"('7118173', '125380250', '33', '0', '')",N>=2,False,True,7374944.0,7374944.0,False,run2
intercontinental-westlake,2026-10-01,7118173_242444141_2_33_0,"('7118173', '242444141', '33', '0', '')",N>=2,False,True,7846837.0,7846837.0,False,run2
intercontinental-westlake,2026-10-01,7118172_125380250_2_34_0,"('7118172', '125380250', '34', '0', '')",N>=2,False,True,7345548.0,7345548.0,False,run2
intercontinental-westlake,2026-10-01,7118172_242444141_2_34_0,"('7118172', '242444141', '34', '0', '')",N>=2,False,True,7817441.0,7817441.0,False,run2
intercontinental-westlake,2026-10-01,7118172_125380250_2_33_0,"('7118172', '125380250', '33', '0', '')",N>=2,False,True,7935544.0,7935544.0,False,run2
intercontinental-westlake,2026-10-01,7118172_242444141_2_33_0,"('7118172', '242444141', '33', '0', '')",N>=2,False,True,8407436.0,8407436.0,False,run2
intercontinental-westlake,2026-10-01,7118174_125380250_2_34_0,"('7118174', '125380250', '34', '0', '')",N>=2,False,True,7345548.0,7345548.0,False,run2
intercontinental-westlake,2026-10-01,7118174_242444141_2_34_0,"('7118174', '242444141', '34', '0', '')",N>=2,False,True,7817441.0,7817441.0,False,run2
intercontinental-westlake,2026-10-01,7118174_125380250_2_33_0,"('7118174', '125380250', '33', '0', '')",N>=2,False,True,7935544.0,7935544.0,False,run2
intercontinental-westlake,2026-10-01,7118174_242444141_2_33_0,"('7118174', '242444141', '33', '0', '')",N>=2,False,True,8407436.0,8407436.0,False,run2
intercontinental-westlake,2026-10-01,7118175_125380250_2_34_0,"('7118175', '125380250', '34', '0', '')",N>=2,False,True,7905888.0,7905888.0,False,run2
intercontinental-westlake,2026-10-01,7118175_242444141_2_34_0,"('7118175', '242444141', '34', '0', '')",N>=2,False,True,8378041.0,8378041.0,False,run2
intercontinental-westlake,2026-10-01,7118175_125380250_2_33_0,"('7118175', '125380250', '33', '0', '')",N>=2,False,True,8495884.0,8495884.0,False,run2
intercontinental-westlake,2026-10-01,7118175_242444141_2_33_0,"('7118175', '242444141', '33', '0', '')",N>=2,False,True,8968036.0,8968036.0,False,run2
intercontinental-westlake,2026-10-11,7118161_125380250_2_34_0,"('7118161', '125380250', '34', '0', '')",N>=2,False,True,4393481.0,4393481.0,False,run2
intercontinental-westlake,2026-10-11,7118161_242444141_2_34_0,"('7118161', '242444141', '34', '0', '')",N>=2,False,True,4717720.0,4717720.0,False,run2
intercontinental-westlake,2026-10-11,7118161_125380250_2_33_0,"('7118161', '125380250', '33', '0', '')",N>=2,False,True,4983196.0,4983196.0,False,run2
intercontinental-westlake,2026-10-11,7118161_242444141_2_33_0,"('7118161', '242444141', '33', '0', '')",N>=2,False,True,5307435.0,5307435.0,False,run2
intercontinental-westlake,2026-10-11,7118161_242444141_2_17_0,"('7118161', '242444141', '17', '0', '')",N>=2,False,True,7076581.0,7076581.0,False,run2
intercontinental-westlake,2026-10-11,7118167_125380250_2_34_0,"('7118167', '125380250', '34', '0', '')",N>=2,False,True,5278054.0,5278054.0,False,run2
intercontinental-westlake,2026-10-11,7118167_242444141_2_34_0,"('7118167', '242444141', '34', '0', '')",N>=2,False,True,5602293.0,5602293.0,False,run2
intercontinental-westlake,2026-10-11,7118167_125380250_2_33_0,"('7118167', '125380250', '33', '0', '')",N>=2,False,True,5867769.0,5867769.0,False,run2
intercontinental-westlake,2026-10-11,7118167_242444141_2_33_0,"('7118167', '242444141', '33', '0', '')",N>=2,False,True,6192008.0,6192008.0,False,run2
intercontinental-westlake,2026-10-11,7118167_242444141_2_17_0,"('7118167', '242444141', '17', '0', '')",N>=2,False,True,7961153.0,7961153.0,False,run2
intercontinental-westlake,2026-10-11,7118166_125380250_2_34_0,"('7118166', '125380250', '34', '0', '')",N>=2,False,True,5572911.0,5572911.0,False,run2
intercontinental-westlake,2026-10-11,7118166_242444141_2_34_0,"('7118166', '242444141', '34', '0', '')",N>=2,False,True,5897151.0,5897151.0,False,run2
intercontinental-westlake,2026-10-11,7118166_125380250_2_33_0,"('7118166', '125380250', '33', '0', '')",N>=2,False,True,6162626.0,6162626.0,False,run2
intercontinental-westlake,2026-10-11,7118166_242444141_2_33_0,"('7118166', '242444141', '33', '0', '')",N>=2,False,True,6486866.0,6486866.0,False,run2
intercontinental-westlake,2026-10-11,7118166_242444141_2_17_0,"('7118166', '242444141', '17', '0', '')",N>=2,False,True,8256011.0,8256011.0,False,run2
intercontinental-westlake,2026-10-11,7118164_125380250_2_34_0,"('7118164', '125380250', '34', '0', '')",N>=2,False,True,4835767.0,4835767.0,False,run2
intercontinental-westlake,2026-10-11,7118164_242444141_2_34_0,"('7118164', '242444141', '34', '0', '')",N>=2,False,True,5160007.0,5160007.0,False,run2
intercontinental-westlake,2026-10-11,7118164_125380250_2_33_0,"('7118164', '125380250', '33', '0', '')",N>=2,False,True,5425482.0,5425482.0,False,run2
intercontinental-westlake,2026-10-11,7118164_242444141_2_33_0,"('7118164', '242444141', '33', '0', '')",N>=2,False,True,5749722.0,5749722.0,False,run2
intercontinental-westlake,2026-10-11,7118164_242444141_2_17_0,"('7118164', '242444141', '17', '0', '')",N>=2,False,True,7518867.0,7518867.0,False,run2
intercontinental-westlake,2026-10-11,7118162_125380250_2_34_0,"('7118162', '125380250', '34', '0', '')",N>=2,False,True,4393481.0,4393481.0,False,run2
intercontinental-westlake,2026-10-11,7118162_242444141_2_34_0,"('7118162', '242444141', '34', '0', '')",N>=2,False,True,4717720.0,4717720.0,False,run2
intercontinental-westlake,2026-10-11,7118162_125380250_2_33_0,"('7118162', '125380250', '33', '0', '')",N>=2,False,True,4983196.0,4983196.0,False,run2
intercontinental-westlake,2026-10-11,7118162_242444141_2_33_0,"('7118162', '242444141', '33', '0', '')",N>=2,False,True,5307435.0,5307435.0,False,run2
intercontinental-westlake,2026-10-11,7118162_242444141_2_17_0,"('7118162', '242444141', '17', '0', '')",N>=2,False,True,7076581.0,7076581.0,False,run2
intercontinental-westlake,2026-10-11,7118163_125380250_2_34_0,"('7118163', '125380250', '34', '0', '')",N>=2,False,True,4393481.0,4393481.0,False,run2
intercontinental-westlake,2026-10-11,7118163_242444141_2_34_0,"('7118163', '242444141', '34', '0', '')",N>=2,False,True,4717720.0,4717720.0,False,run2
intercontinental-westlake,2026-10-11,7118163_125380250_2_33_0,"('7118163', '125380250', '33', '0', '')",N>=2,False,True,4983196.0,4983196.0,False,run2
intercontinental-westlake,2026-10-11,7118163_242444141_2_33_0,"('7118163', '242444141', '33', '0', '')",N>=2,False,True,5307435.0,5307435.0,False,run2
intercontinental-westlake,2026-10-11,7118163_242444141_2_17_0,"('7118163', '242444141', '17', '0', '')",N>=2,False,True,7076581.0,7076581.0,False,run2
intercontinental-westlake,2026-10-11,7118165_125380250_2_34_0,"('7118165', '125380250', '34', '0', '')",N>=2,False,True,4835767.0,4835767.0,False,run2
intercontinental-westlake,2026-10-11,7118165_242444141_2_34_0,"('7118165', '242444141', '34', '0', '')",N>=2,False,True,5160007.0,5160007.0,False,run2
intercontinental-westlake,2026-10-11,7118165_125380250_2_33_0,"('7118165', '125380250', '33', '0', '')",N>=2,False,True,5425482.0,5425482.0,False,run2
intercontinental-westlake,2026-10-11,7118165_242444141_2_33_0,"('7118165', '242444141', '33', '0', '')",N>=2,False,True,5749722.0,5749722.0,False,run2
intercontinental-westlake,2026-10-11,7118165_242444141_2_17_0,"('7118165', '242444141', '17', '0', '')",N>=2,False,True,7518867.0,7518867.0,False,run2
intercontinental-westlake,2026-10-11,7118169_125380250_2_34_0,"('7118169', '125380250', '34', '0', '')",N>=2,False,True,5867769.0,5867769.0,False,run2
intercontinental-westlake,2026-10-11,7118169_242444141_2_34_0,"('7118169', '242444141', '34', '0', '')",N>=2,False,True,6192008.0,6192008.0,False,run2
intercontinental-westlake,2026-10-11,7118169_125380250_2_33_0,"('7118169', '125380250', '33', '0', '')",N>=2,False,True,6457484.0,6457484.0,False,run2
intercontinental-westlake,2026-10-11,7118169_242444141_2_33_0,"('7118169', '242444141', '33', '0', '')",N>=2,False,True,6781723.0,6781723.0,False,run2
intercontinental-westlake,2026-10-11,7118169_242444141_2_17_0,"('7118169', '242444141', '17', '0', '')",N>=2,False,True,8550868.0,8550868.0,False,run2
intercontinental-westlake,2026-10-11,7118168_125380250_2_34_0,"('7118168', '125380250', '34', '0', '')",N>=2,False,True,6162626.0,6162626.0,False,run2
intercontinental-westlake,2026-10-11,7118168_242444141_2_34_0,"('7118168', '242444141', '34', '0', '')",N>=2,False,True,6486866.0,6486866.0,False,run2
intercontinental-westlake,2026-10-11,7118168_125380250_2_33_0,"('7118168', '125380250', '33', '0', '')",N>=2,False,True,6752341.0,6752341.0,False,run2
intercontinental-westlake,2026-10-11,7118168_242444141_2_33_0,"('7118168', '242444141', '33', '0', '')",N>=2,False,True,7076581.0,7076581.0,False,run2
intercontinental-westlake,2026-10-11,7118168_242444141_2_17_0,"('7118168', '242444141', '17', '0', '')",N>=2,False,True,8845726.0,8845726.0,False,run2
intercontinental-westlake,2026-10-11,7118170_125380250_2_34_0,"('7118170', '125380250', '34', '0', '')",N>=2,False,True,7047199.0,7047199.0,False,run2
intercontinental-westlake,2026-10-11,7118170_242444141_2_34_0,"('7118170', '242444141', '34', '0', '')",N>=2,False,True,7371438.0,7371438.0,False,run2
intercontinental-westlake,2026-10-11,7118170_125380250_2_33_0,"('7118170', '125380250', '33', '0', '')",N>=2,False,True,7636914.0,7636914.0,False,run2
intercontinental-westlake,2026-10-11,7118170_242444141_2_33_0,"('7118170', '242444141', '33', '0', '')",N>=2,False,True,7961153.0,7961153.0,False,run2
intercontinental-westlake,2026-10-11,7118171_125380250_2_34_0,"('7118171', '125380250', '34', '0', '')",N>=2,False,True,7047199.0,7047199.0,False,run2
intercontinental-westlake,2026-10-11,7118171_242444141_2_34_0,"('7118171', '242444141', '34', '0', '')",N>=2,False,True,7371438.0,7371438.0,False,run2
intercontinental-westlake,2026-10-11,7118171_125380250_2_33_0,"('7118171', '125380250', '33', '0', '')",N>=2,False,True,7636914.0,7636914.0,False,run2
intercontinental-westlake,2026-10-11,7118171_242444141_2_33_0,"('7118171', '242444141', '33', '0', '')",N>=2,False,True,7961153.0,7961153.0,False,run2
intercontinental-westlake,2026-10-11,7118173_125380250_2_34_0,"('7118173', '125380250', '34', '0', '')",N>=2,False,True,7047199.0,7047199.0,False,run2
intercontinental-westlake,2026-10-11,7118173_242444141_2_34_0,"('7118173', '242444141', '34', '0', '')",N>=2,False,True,7371438.0,7371438.0,False,run2
intercontinental-westlake,2026-10-11,7118173_125380250_2_33_0,"('7118173', '125380250', '33', '0', '')",N>=2,False,True,7636914.0,7636914.0,False,run2
intercontinental-westlake,2026-10-11,7118173_242444141_2_33_0,"('7118173', '242444141', '33', '0', '')",N>=2,False,True,7961153.0,7961153.0,False,run2
intercontinental-westlake,2026-10-11,7118172_125380250_2_34_0,"('7118172', '125380250', '34', '0', '')",N>=2,False,True,7636914.0,7636914.0,False,run2
intercontinental-westlake,2026-10-11,7118172_242444141_2_34_0,"('7118172', '242444141', '34', '0', '')",N>=2,False,True,7961153.0,7961153.0,False,run2
intercontinental-westlake,2026-10-11,7118172_125380250_2_33_0,"('7118172', '125380250', '33', '0', '')",N>=2,False,True,8226629.0,8226629.0,False,run2
intercontinental-westlake,2026-10-11,7118172_242444141_2_33_0,"('7118172', '242444141', '33', '0', '')",N>=2,False,True,8550868.0,8550868.0,False,run2
intercontinental-westlake,2026-10-11,7118174_125380250_2_34_0,"('7118174', '125380250', '34', '0', '')",N>=2,False,True,7636914.0,7636914.0,False,run2
intercontinental-westlake,2026-10-11,7118174_242444141_2_34_0,"('7118174', '242444141', '34', '0', '')",N>=2,False,True,7961153.0,7961153.0,False,run2
intercontinental-westlake,2026-10-11,7118174_125380250_2_33_0,"('7118174', '125380250', '33', '0', '')",N>=2,False,True,8226629.0,8226629.0,False,run2
intercontinental-westlake,2026-10-11,7118174_242444141_2_33_0,"('7118174', '242444141', '33', '0', '')",N>=2,False,True,8550868.0,8550868.0,False,run2
intercontinental-westlake,2026-10-11,7118175_125380250_2_34_0,"('7118175', '125380250', '34', '0', '')",N>=2,False,True,8226629.0,8226629.0,False,run2
intercontinental-westlake,2026-10-11,7118175_242444141_2_34_0,"('7118175', '242444141', '34', '0', '')",N>=2,False,True,8550868.0,8550868.0,False,run2
intercontinental-westlake,2026-10-11,7118175_125380250_2_33_0,"('7118175', '125380250', '33', '0', '')",N>=2,False,True,8816344.0,8816344.0,False,run2
intercontinental-westlake,2026-10-11,7118175_242444141_2_33_0,"('7118175', '242444141', '33', '0', '')",N>=2,False,True,9140583.0,9140583.0,False,run2
intercontinental-westlake,2026-11-18,7118161_411987300_2_34_0,"('7118161', '411987300', '34', '0', '')",N>=2,False,True,5484246.0,5484246.0,False,run2
intercontinental-westlake,2026-11-18,7118161_242444141_2_34_0,"('7118161', '242444141', '34', '0', '')",N>=2,False,True,5897151.0,5897151.0,False,run2
intercontinental-westlake,2026-11-18,7118161_411987300_2_33_0,"('7118161', '411987300', '33', '0', '')",N>=2,False,True,6073961.0,6073961.0,False,run2
intercontinental-westlake,2026-11-18,7118161_242444141_2_33_0,"('7118161', '242444141', '33', '0', '')",N>=2,False,True,6486866.0,6486866.0,False,run2
intercontinental-westlake,2026-11-18,7118161_242444141_2_17_0,"('7118161', '242444141', '17', '0', '')",N>=2,False,True,8256011.0,8256011.0,False,run2
intercontinental-westlake,2026-11-18,7118162_411987300_2_34_0,"('7118162', '411987300', '34', '0', '')",N>=2,False,True,5484246.0,5484246.0,False,run2
intercontinental-westlake,2026-11-18,7118162_242444141_2_34_0,"('7118162', '242444141', '34', '0', '')",N>=2,False,True,5897151.0,5897151.0,False,run2
intercontinental-westlake,2026-11-18,7118162_411987300_2_33_0,"('7118162', '411987300', '33', '0', '')",N>=2,False,True,6073961.0,6073961.0,False,run2
intercontinental-westlake,2026-11-18,7118162_242444141_2_33_0,"('7118162', '242444141', '33', '0', '')",N>=2,False,True,6486866.0,6486866.0,False,run2
intercontinental-westlake,2026-11-18,7118162_242444141_2_17_0,"('7118162', '242444141', '17', '0', '')",N>=2,False,True,8256011.0,8256011.0,False,run2
intercontinental-westlake,2026-11-18,7118167_411987300_2_34_0,"('7118167', '411987300', '34', '0', '')",N>=2,False,True,6368819.0,6368819.0,False,run2
intercontinental-westlake,2026-11-18,7118167_242444141_2_34_0,"('7118167', '242444141', '34', '0', '')",N>=2,False,True,6781723.0,6781723.0,False,run2
intercontinental-westlake,2026-11-18,7118167_411987300_2_33_0,"('7118167', '411987300', '33', '0', '')",N>=2,False,True,6958534.0,6958534.0,False,run2
intercontinental-westlake,2026-11-18,7118167_242444141_2_33_0,"('7118167', '242444141', '33', '0', '')",N>=2,False,True,7371438.0,7371438.0,False,run2
intercontinental-westlake,2026-11-18,7118167_242444141_2_17_0,"('7118167', '242444141', '17', '0', '')",N>=2,False,True,9140583.0,9140583.0,False,run2
intercontinental-westlake,2026-11-18,7118166_411987300_2_34_0,"('7118166', '411987300', '34', '0', '')",N>=2,False,True,6663676.0,6663676.0,False,run2
intercontinental-westlake,2026-11-18,7118166_242444141_2_34_0,"('7118166', '242444141', '34', '0', '')",N>=2,False,True,7076581.0,7076581.0,False,run2
intercontinental-westlake,2026-11-18,7118166_411987300_2_33_0,"('7118166', '411987300', '33', '0', '')",N>=2,False,True,7253391.0,7253391.0,False,run2
intercontinental-westlake,2026-11-18,7118166_242444141_2_33_0,"('7118166', '242444141', '33', '0', '')",N>=2,False,True,7666296.0,7666296.0,False,run2
intercontinental-westlake,2026-11-18,7118166_242444141_2_17_0,"('7118166', '242444141', '17', '0', '')",N>=2,False,True,9435441.0,9435441.0,False,run2
intercontinental-westlake,2026-11-18,7118164_242444141_2_33_0,"('7118164', '242444141', '33', '0', '')",N>=2,False,True,6929152.0,6929152.0,False,run2
intercontinental-westlake,2026-11-18,7118164_242444141_2_17_0,"('7118164', '242444141', '17', '0', '')",N>=2,False,True,8698297.0,8698297.0,False,run2
intercontinental-westlake,2026-11-18,7118165_242444141_2_33_0,"('7118165', '242444141', '33', '0', '')",N>=2,False,True,6929152.0,6929152.0,False,run2
intercontinental-westlake,2026-11-18,7118165_242444141_2_17_0,"('7118165', '242444141', '17', '0', '')",N>=2,False,True,8698297.0,8698297.0,False,run2
intercontinental-westlake,2026-11-18,7118169_411987300_2_34_0,"('7118169', '411987300', '34', '0', '')",N>=2,False,True,6958534.0,6958534.0,False,run2
intercontinental-westlake,2026-11-18,7118169_242444141_2_34_0,"('7118169', '242444141', '34', '0', '')",N>=2,False,True,7371438.0,7371438.0,False,run2
intercontinental-westlake,2026-11-18,7118169_411987300_2_33_0,"('7118169', '411987300', '33', '0', '')",N>=2,False,True,7548249.0,7548249.0,False,run2
intercontinental-westlake,2026-11-18,7118169_242444141_2_33_0,"('7118169', '242444141', '33', '0', '')",N>=2,False,True,7961153.0,7961153.0,False,run2
intercontinental-westlake,2026-11-18,7118169_242444141_2_17_0,"('7118169', '242444141', '17', '0', '')",N>=2,False,True,9730298.0,9730298.0,False,run2
intercontinental-westlake,2026-11-18,7118168_411987300_2_34_0,"('7118168', '411987300', '34', '0', '')",N>=2,False,True,7253391.0,7253391.0,False,run2
intercontinental-westlake,2026-11-18,7118168_242444141_2_34_0,"('7118168', '242444141', '34', '0', '')",N>=2,False,True,7666296.0,7666296.0,False,run2
